SiteCode_corrected,Subregion,Year,Coral,Algae,In_List
HNROA001,Roatan,2021,0.12,0.23,1
HNROA001,Roatan,2021,0.32,0.35,1
HNROA001,Roatan,2023,0.13,0.23,1
HNROA001,Roatan,2023,0.09,0.26,1
HNROA001,Roatan,2023,0.2,0.19,1
HNROA001,Roatan,2023,0.3,0.27,1
HNROA001,Roatan,2023,0.18,0.3,1
HNROA001,Roatan,2023,0.06,0.48,1
HNROA001X,Roatan,2021,0.12,0.32,1
HNROA001X,Roatan,2021,0.12,0.33,1
HNROA001X,Roatan,2021,0.15,0.35,1
HNROA001X,Roatan,2021,0.22,0.34,1
HNROA001X,Roatan,2021,0.09,0.39,1
HNROA001X,Roatan,2021,0.1,0.45,1
HNROA001X,Roatan,2023,0.15,0.63,1
HNROA001X,Roatan,2023,0.15,0.515,1
HNROA001X,Roatan,2023,0.07,0.47,1
HNROA001X,Roatan,2023,0.17,0.18,1
HNROA001X,Roatan,2023,0.05,0.51,1
HNROA001X,Roatan,2023,0.13,0.19,1
HNROA004,Roatan,2021,0.4,0.15,1
HNROA004,Roatan,2021,0.19,0.1,1
HNROA004,Roatan,2021,0.11,0.14,1
HNROA004,Roatan,2021,0.39,0.11,1
HNROA004,Roatan,2021,0.52,0.09,1
HNROA004,Roatan,2021,0.52,0.125,1
HNROA004,Roatan,2021,0.17,0.33,1
HNROA004,Roatan,2023,0.52,0.18,1
HNROA004,Roatan,2023,0.25,0.09,1
HNROA004,Roatan,2023,0.46,0.05,1
HNROA004,Roatan,2023,0.14,0.09,1
HNROA004,Roatan,2023,0.34,0,1
HNROA004,Roatan,2023,0.52,0.04,1
HNROA004X,Roatan,2021,0.1,0.275,1
HNROA004X,Roatan,2021,0.12,0.26,1
HNROA004X,Roatan,2021,0.14,0.225,1
HNROA004X,Roatan,2021,0.05,0.2,1
HNROA004X,Roatan,2021,0.08,0.27,1
HNROA004X,Roatan,2021,0.11,0.285,1
HNROA004X,Roatan,2021,0.07,0.31,1
HNROA004X,Roatan,2023,0.05,0.355,1
HNROA004X,Roatan,2023,0.07,0.22,1
HNROA004X,Roatan,2023,0.09,0.31,1
HNROA004X,Roatan,2023,0.14,0.25,1
HNROA004X,Roatan,2023,0.06,0.17,1
HNROA004X,Roatan,2023,0.07,0.29,1
HNROA005,Roatan,2021,0.05,0.505,1
HNROA005,Roatan,2021,0.1,0.22,1
HNROA005,Roatan,2021,0.11,0.35,1
HNROA005,Roatan,2021,0.04,0.37,1
HNROA005,Roatan,2021,0.11,0.205,1
HNROA005,Roatan,2021,0.08,0.26,1
HNROA005,Roatan,2023,0.09,0.37,1
HNROA005,Roatan,2023,0.04,0.36,1
HNROA005,Roatan,2023,0.04,0.42,1
HNROA005,Roatan,2023,0.08,0.46,1
HNROA005,Roatan,2023,0.04,0.25,1
HNROA005,Roatan,2023,0.01,0.4,1
HNROA005X,Roatan,2021,0.18,0.35,1
HNROA005X,Roatan,2021,0.09,0.11,1
HNROA005X,Roatan,2021,0.16,0.37,1
HNROA005X,Roatan,2021,0.05,0.1,1
HNROA005X,Roatan,2021,0.07,0.37,1
HNROA005X,Roatan,2021,0.16,0.28,1
HNROA005X,Roatan,2023,0.11,0.445,1
HNROA005X,Roatan,2023,0.03,0.36,1
HNROA005X,Roatan,2023,0.09,0.605,1
HNROA005X,Roatan,2023,0.1,0.505,1
HNROA005X,Roatan,2023,0.08,0.21,1
HNROA005X,Roatan,2023,0.17,0.35,1
HNROA006,Roatan,2021,0.11,0.215,1
HNROA006,Roatan,2021,0.13,0.1,1
HNROA006,Roatan,2021,0.38,0.16,1
HNROA006,Roatan,2021,0.27,0.26,1
HNROA006,Roatan,2021,0.18,0.24,1
HNROA006,Roatan,2021,0.27,0.1,1
HNROA006,Roatan,2023,0.17,0.18,1
HNROA006,Roatan,2023,0.18,0.32,1
HNROA006,Roatan,2023,0.19,0.24,1
HNROA006,Roatan,2023,0.27,0.11,1
HNROA006,Roatan,2023,0.15,0.14,1
HNROA006,Roatan,2023,0.08,0.46,1
HNROA008,Roatan,2021,0,0.5,1
HNROA008,Roatan,2021,0.06,0.48,1
HNROA008,Roatan,2021,0.04,0.39,1
HNROA008,Roatan,2021,0.07,0.495,1
HNROA008,Roatan,2021,0.2,0.31,1
HNROA008,Roatan,2021,0.18,0.19,1
HNROA008,Roatan,2023,0.3,0.24,1
HNROA008,Roatan,2023,0.11,0.39,1
HNROA008,Roatan,2023,0.08,0.275,1
HNROA008,Roatan,2023,0.03,0.05,1
HNROA008,Roatan,2023,0.06,0.46,1
HNROA008,Roatan,2023,0.05,0.14,1
HNROA009,Roatan,2021,0.11,0.2,1
HNROA009,Roatan,2021,0.07,0.2,1
HNROA009,Roatan,2021,0.24,0.15,1
HNROA009,Roatan,2021,0.16,0.18,1
HNROA009,Roatan,2021,0.21,0.13,1
HNROA009,Roatan,2021,0.14,0.19,1
HNROA009,Roatan,2023,0.28,0.14,1
HNROA009,Roatan,2023,0.21,0.31,1
HNROA009,Roatan,2023,0.19,0.16,1
HNROA009,Roatan,2023,0.09,0.12,1
HNROA009,Roatan,2023,0.15,0.32,1
HNROA009,Roatan,2023,0.17,0.37,1
HNROA010,Roatan,2021,0.03,0.35,1
HNROA010,Roatan,2021,0.24,0.305,1
HNROA010,Roatan,2021,0.11,0.36,1
HNROA010,Roatan,2021,0.18,0.29,1
HNROA010,Roatan,2021,0.3,0.23,1
HNROA010,Roatan,2021,0.11,0.39,1
HNROA010,Roatan,2023,0.38,0.16,1
HNROA010,Roatan,2023,0.29,0.17,1
HNROA010,Roatan,2023,0.29,0.16,1
HNROA010,Roatan,2023,0.42,0.12,1
HNROA010,Roatan,2023,0.39,0.19,1
HNROA010,Roatan,2023,0.37,0.07,1
HNROA011,Roatan,2021,0.12,0.42,1
HNROA011,Roatan,2021,0.12,0.35,1
HNROA011,Roatan,2021,0.27,0.25,1
HNROA011,Roatan,2021,0.23,0.29,1
HNROA011,Roatan,2021,0.05,0.37,1
HNROA011,Roatan,2021,0.23,0.1,1
HNROA011,Roatan,2023,0.29,0.075,1
HNROA011,Roatan,2023,0.41,0,1
HNROA011,Roatan,2023,0.3,0.03,1
HNROA011,Roatan,2023,0.23,0.11,1
HNROA011,Roatan,2023,0.45,0,1
HNROA011,Roatan,2023,0.18,0.06,1
HNROA012,Roatan,2021,0.32,0.22,1
HNROA012,Roatan,2021,0.4,0.14,1
HNROA012,Roatan,2021,0.51,0.06,1
HNROA012,Roatan,2021,0.27,0.28,1
HNROA012,Roatan,2021,0.22,0.29,1
HNROA012,Roatan,2021,0.35,0.36,1
HNROA012,Roatan,2023,0.12,0.1,1
HNROA012,Roatan,2023,0.24,0.12,1
HNROA012,Roatan,2023,0.4,0.095,1
HNROA012,Roatan,2023,0.22,0.11,1
HNROA012,Roatan,2023,0.36,0.01,1
HNROA012,Roatan,2023,0.34,0.05,1
HNROA013,Roatan,2021,0.29,0.13,1
HNROA013,Roatan,2021,0.42,0.08,1
HNROA013,Roatan,2021,0.14,0.04,1
HNROA013,Roatan,2021,0.3,0.21,1
HNROA013,Roatan,2021,0.31,0.08,1
HNROA013,Roatan,2021,0.18,0.1,1
HNROA013,Roatan,2023,0.24,0.025,1
HNROA013,Roatan,2023,0.28,0.01,1
HNROA013,Roatan,2023,0.24,0,1
HNROA013,Roatan,2023,0.31,0.02,1
HNROA013,Roatan,2023,0.37,0.02,1
HNROA013,Roatan,2023,0.14,0.02,1
HNROA014,Roatan,2021,0.29,0.135,1
HNROA014,Roatan,2021,0.24,0.12,1
HNROA014,Roatan,2021,0.31,0.02,1
HNROA014,Roatan,2021,0.51,0.04,1
HNROA014,Roatan,2021,0.28,0.075,1
HNROA014,Roatan,2021,0.37,0.06,1
HNROA014,Roatan,2023,0.35,0.02,1
HNROA014,Roatan,2023,0.26,0,1
HNROA014,Roatan,2023,0.06,0.045,1
HNROA014,Roatan,2023,0.24,0.15,1
HNROA014,Roatan,2023,0.27,0.015,1
HNROA014,Roatan,2023,0.2,0.02,1
HNROA015,Roatan,2021,0.47,0.04,1
HNROA015,Roatan,2021,0.6,0.04,1
HNROA015,Roatan,2021,0.58,0.125,1
HNROA015,Roatan,2021,0.44,0.09,1
HNROA015,Roatan,2021,0.57,0.15,1
HNROA015,Roatan,2021,0.39,0.195,1
HNROA015,Roatan,2023,0.5,0.11,1
HNROA015,Roatan,2023,0.53,0.05,1
HNROA015,Roatan,2023,0.5,0.06,1
HNROA015,Roatan,2023,0.49,0.3,1
HNROA015,Roatan,2023,0.49,0.29,1
HNROA015,Roatan,2023,0.41,0.05,1
HNROA015,Roatan,2023,0.45,0.05,1
HNROA018,Roatan,2021,0.56,0.02,1
HNROA018,Roatan,2021,0.6,0,1
HNROA018,Roatan,2021,0.5,0,1
HNROA018,Roatan,2021,0.43,0.06,1
HNROA018,Roatan,2021,0.37,0.03,1
HNROA018,Roatan,2021,0.5,0.01,1
HNROA018,Roatan,2023,0.52,0,1
HNROA018,Roatan,2023,0.57,0.11,1
HNROA018,Roatan,2023,0.53,0.02,1
HNROA018,Roatan,2023,0.49,0.03,1
HNROA018,Roatan,2023,0.8,0,1
HNROA018,Roatan,2023,0.36,0.04,1
HNROASHARK,Roatan,2021,0.35,0.26,1
HNROASHARK,Roatan,2021,0.2,0.46,1
HNROASHARK,Roatan,2021,0.43,0.31,1
HNROASHARK,Roatan,2021,0.15,0.35,1
HNROASHARK,Roatan,2021,0.32,0.23,1
HNROASHARK,Roatan,2021,0.2,0.42,1
HNROASHARK,Roatan,2023,0.28,0.18,1
HNROASHARK,Roatan,2023,0.435,0.09,1
HNROASHARK,Roatan,2023,0.2,0.4,1
HNROASHARK,Roatan,2023,0.3,0.25,1
HNROASHARK,Roatan,2023,0.09,0.35,1
HNROASHARK,Roatan,2023,0.17,0.3,1
BZ1019,Southern Barrier Complex,2021,0.28,0.18,1
BZ1019,Southern Barrier Complex,2021,0.32,0.13,1
BZ1019,Southern Barrier Complex,2021,0.25,0.18,1
BZ1019,Southern Barrier Complex,2021,0.24,0.23,1
BZ1019,Southern Barrier Complex,2021,0.32,0.23,1
BZ1019,Southern Barrier Complex,2021,0.32,0.19,1
BZ1019,Southern Barrier Complex,2023,0.39,0.05,1
BZ1019,Southern Barrier Complex,2023,0.52,0.04,1
BZ1019,Southern Barrier Complex,2023,0.45,0.03,1
BZ1019,Southern Barrier Complex,2023,0.24,0.15,1
BZ1019,Southern Barrier Complex,2023,0.6,0.03,1
BZ1019,Southern Barrier Complex,2023,0.43,0.01,1
BZ1098,Southern Barrier Complex,2021,0.09,0.08,1
BZ1098,Southern Barrier Complex,2021,0.12,0.08,1
BZ1098,Southern Barrier Complex,2021,0.05,0.31,1
BZ1098,Southern Barrier Complex,2021,0.04,0.13,1
BZ1098,Southern Barrier Complex,2021,0.06,0.03,1
BZ1098,Southern Barrier Complex,2021,0.05,0.08,1
BZ1098,Southern Barrier Complex,2023,0.12,0.03,1
BZ1098,Southern Barrier Complex,2023,0.2,0.02,1
BZ1098,Southern Barrier Complex,2023,0.18,0.02,1
BZ1098,Southern Barrier Complex,2023,0.09,0.04,1
BZ1098,Southern Barrier Complex,2023,0.165,0.06,1
BZ1098,Southern Barrier Complex,2023,0.12,0.04,1
BZ1124,Southern Barrier Complex,2021,0.06,0.11,1
BZ1124,Southern Barrier Complex,2021,0.1,0.19,1
BZ1124,Southern Barrier Complex,2021,0.18,0.09,1
BZ1124,Southern Barrier Complex,2021,0.1,0.19,1
BZ1124,Southern Barrier Complex,2021,0.18,0.11,1
BZ1124,Southern Barrier Complex,2021,0.17,0.05,1
BZ1124,Southern Barrier Complex,2023,0.24,0.08,1
BZ1124,Southern Barrier Complex,2023,0.07,0.18,1
BZ1124,Southern Barrier Complex,2023,0.04,0.09,1
BZ1124,Southern Barrier Complex,2023,0.08,0.22,1
BZ1124,Southern Barrier Complex,2023,0.2,0.14,1
BZ1124,Southern Barrier Complex,2023,0.14,0.19,1
BZ1149,Southern Barrier Complex,2021,0.09,0.3,1
BZ1149,Southern Barrier Complex,2021,0.1,0.34,1
BZ1149,Southern Barrier Complex,2021,0.17,0.19,1
BZ1149,Southern Barrier Complex,2021,0.12,0.28,1
BZ1149,Southern Barrier Complex,2021,0.19,0.22,1
BZ1149,Southern Barrier Complex,2021,0.09,0.21,1
BZ1149,Southern Barrier Complex,2023,0.25,0.19,1
BZ1149,Southern Barrier Complex,2023,0.11,0.12,1
BZ1149,Southern Barrier Complex,2023,0.15,0.12,1
BZ1149,Southern Barrier Complex,2023,0.14,0.33,1
BZ1149,Southern Barrier Complex,2023,0.24,0.09,1
BZ1149,Southern Barrier Complex,2023,0.06,0.21,1
BZ1177,Southern Barrier Complex,2021,0.32,0.03,1
BZ1177,Southern Barrier Complex,2021,0.17,0.13,1
BZ1177,Southern Barrier Complex,2021,0.2,0.04,1
BZ1177,Southern Barrier Complex,2021,0.24,0.11,1
BZ1177,Southern Barrier Complex,2021,0.22,0.15,1
BZ1177,Southern Barrier Complex,2021,0.39,0.13,1
BZ1177,Southern Barrier Complex,2023,0.05,0.07,1
BZ1177,Southern Barrier Complex,2023,0.1,0.105,1
BZ1177,Southern Barrier Complex,2023,0.11,0.06,1
BZ1177,Southern Barrier Complex,2023,0.1,0.175,1
BZ1177,Southern Barrier Complex,2023,0.225,0.01,1
BZ1177,Southern Barrier Complex,2023,0.17,0.04,1
BZ1178,Southern Barrier Complex,2021,0,0.55,1
BZ1178,Southern Barrier Complex,2021,0.04,0.2,1
BZ1178,Southern Barrier Complex,2021,0.06,0.23,1
BZ1178,Southern Barrier Complex,2021,0.01,0.34,1
BZ1178,Southern Barrier Complex,2021,0.03,0.23,1
BZ1178,Southern Barrier Complex,2021,0.04,0.41,1
BZ1178,Southern Barrier Complex,2023,0.03,0.11,1
BZ1178,Southern Barrier Complex,2023,0.03,0.05,1
BZ1178,Southern Barrier Complex,2023,0.09,0.105,1
BZ1178,Southern Barrier Complex,2023,0.06,0.02,1
BZ1178,Southern Barrier Complex,2023,0.03,0.07,1
BZ1178,Southern Barrier Complex,2023,0.07,0.1,1
CC01,Southern Barrier Complex,2021,0.37,0.16,1
CC01,Southern Barrier Complex,2021,0.69,0.06,1
CC01,Southern Barrier Complex,2021,0.73,0.07,1
CC01,Southern Barrier Complex,2021,0.54,0.13,1
CC01,Southern Barrier Complex,2021,0.7,0.04,1
CC01,Southern Barrier Complex,2021,0.56,0.12,1
CC02,Southern Barrier Complex,2021,0.26,0.37,1
CC02,Southern Barrier Complex,2021,0.35,0.41,1
CC02,Southern Barrier Complex,2021,0.41,0.28,1
CC02,Southern Barrier Complex,2021,0.29,0.425,1
CC02,Southern Barrier Complex,2021,0.2,0.5,1
CC02,Southern Barrier Complex,2021,0.37,0.32,1
LBCMBRS1,Southern Barrier Complex,2021,0.14,0.1,1
LBCMBRS1,Southern Barrier Complex,2021,0.06,0.06,1
LBCMBRS1,Southern Barrier Complex,2021,0.13,0.11,1
LBCMBRS1,Southern Barrier Complex,2021,0.06,0.18,1
LBCMBRS1,Southern Barrier Complex,2021,0.1,0.06,1
LBCMBRS1,Southern Barrier Complex,2021,0.07,0.07,1
LBCMBRS1,Southern Barrier Complex,2023,0.11,0.13,1
LBCMBRS1,Southern Barrier Complex,2023,0.11,0.215,1
LBCMBRS1,Southern Barrier Complex,2023,0.01,0.02,1
LBCMBRS1,Southern Barrier Complex,2023,0.05,0.08,1
LBCMBRS1,Southern Barrier Complex,2023,0.07,0.3,1
LBCMBRS1,Southern Barrier Complex,2023,0.06,0.07,1
LBCMBRS2,Southern Barrier Complex,2021,0.09,0.35,1
LBCMBRS2,Southern Barrier Complex,2021,0.13,0.33,1
LBCMBRS2,Southern Barrier Complex,2021,0.01,0.12,1
LBCMBRS2,Southern Barrier Complex,2023,0.22,0.1,1
LBCMBRS2,Southern Barrier Complex,2023,0.06,0.07,1
LBCMBRS2,Southern Barrier Complex,2023,0.02,0.12,1
LBCMBRS2,Southern Barrier Complex,2023,0.08,0.06,1
LBCMBRS2,Southern Barrier Complex,2023,0.01,0.1,1
LBCMBRS2,Southern Barrier Complex,2023,0.05,0.055,1
PHMR 04,Southern Barrier Complex,2021,0.1,0.1,1
PHMR 04,Southern Barrier Complex,2021,0.08,0.12,1
PHMR 04,Southern Barrier Complex,2021,0.11,0.16,1
PHMR 04,Southern Barrier Complex,2021,0.1,0.1,1
PHMR 04,Southern Barrier Complex,2021,0.08,0.08,1
PHMR 04,Southern Barrier Complex,2021,0.11,0.05,1
PHMR 04,Southern Barrier Complex,2023,0.25,0.07,1
PHMR 04,Southern Barrier Complex,2023,0.14,0.08,1
PHMR 04,Southern Barrier Complex,2023,0.17,0.07,1
PHMR 04,Southern Barrier Complex,2023,0.22,0.09,1
PHMR 04,Southern Barrier Complex,2023,0.23,0.06,1
PHMR 04,Southern Barrier Complex,2023,0.24,0.12,1
MAH01,Southern Quintana Roo,2021,0.09,0,1
MAH01,Southern Quintana Roo,2021,0.13,0.2,1
MAH01,Southern Quintana Roo,2021,0.09,0,1
MAH01,Southern Quintana Roo,2021,0.08,0.02,1
MAH01,Southern Quintana Roo,2021,0.08,0.2,1
MAH01,Southern Quintana Roo,2021,0.11,0.205,1
MAH01,Southern Quintana Roo,2023,0.05,0.04,1
MAH01,Southern Quintana Roo,2023,0.06,0.02,1
MAH01,Southern Quintana Roo,2023,0.05,0,1
MAH01,Southern Quintana Roo,2023,0.13,0.09,1
MAH01,Southern Quintana Roo,2023,0.01,0.02,1
MAH01,Southern Quintana Roo,2023,0.01,0.11,1
MX1059,Southern Quintana Roo,2021,0.14,0.285,1
MX1059,Southern Quintana Roo,2021,0.18,0.16,1
MX1059,Southern Quintana Roo,2021,0.12,0.225,1
MX1059,Southern Quintana Roo,2021,0.08,0.09,1
MX1059,Southern Quintana Roo,2021,0.18,0.08,1
MX1059,Southern Quintana Roo,2021,0.06,0.04,1
MX1059,Southern Quintana Roo,2023,0.11,0.39,1
MX1059,Southern Quintana Roo,2023,0.13,0.31,1
MX1059,Southern Quintana Roo,2023,0.07,0.36,1
MX1059,Southern Quintana Roo,2023,0.25,0.1875,1
MX1059,Southern Quintana Roo,2023,0.07,0.29,1
MX1065,Southern Quintana Roo,2021,0.12,0.205,1
MX1065,Southern Quintana Roo,2021,0.09,0.02,1
MX1065,Southern Quintana Roo,2021,0.05,0.11,1
MX1065,Southern Quintana Roo,2021,0.05,0.21,1
MX1065,Southern Quintana Roo,2021,0.14,0.235,1
MX1065,Southern Quintana Roo,2021,0.06,0.04,1
MX1065,Southern Quintana Roo,2023,0.14,0.04,1
MX1065,Southern Quintana Roo,2023,0.11,0.11,1
MX1065,Southern Quintana Roo,2023,0.09,0.12,1
MX1065,Southern Quintana Roo,2023,0.07,0.17,1
MX1065,Southern Quintana Roo,2023,0.13,0.03,1
MX1065,Southern Quintana Roo,2023,0.22,0.21,1
MX1111,Southern Quintana Roo,2021,0.09,0.12,1
MX1111,Southern Quintana Roo,2021,0.04,0,1
MX1111,Southern Quintana Roo,2021,0.1,0,1
MX1111,Southern Quintana Roo,2021,0.03,0.01,1
MX1111,Southern Quintana Roo,2021,0.24,0.1,1
MX1111,Southern Quintana Roo,2021,0.08,0.125,1
MX1111,Southern Quintana Roo,2023,0.06,0.1,1
MX1111,Southern Quintana Roo,2023,0.05,0.04,1
MX1111,Southern Quintana Roo,2023,0.05,0.19,1
MX1111,Southern Quintana Roo,2023,0.02,0.05,1
MX1111,Southern Quintana Roo,2023,0.095,0.05,1
MX1111,Southern Quintana Roo,2023,0.16,0.23,1
MX2067,Southern Quintana Roo,2021,0.25,0.18,1
MX2067,Southern Quintana Roo,2021,0.12,0.21,1
MX2067,Southern Quintana Roo,2021,0.16,0.16,1
MX2067,Southern Quintana Roo,2021,0.1,0.1,1
MX2067,Southern Quintana Roo,2021,0.1,0.18,1
MX2067,Southern Quintana Roo,2021,0.13,0.05,1
MX2067,Southern Quintana Roo,2023,0.19,0.335,1
MX2067,Southern Quintana Roo,2023,0.12,0.35,1
MX2067,Southern Quintana Roo,2023,0.06,0.43,1
MX2067,Southern Quintana Roo,2023,0.12,0.15,1
MX2067,Southern Quintana Roo,2023,0.07,0.29,1
MX2067,Southern Quintana Roo,2023,0.27,0.24,1
MXXCK01,Southern Quintana Roo,2021,0.19,0.16,1
MXXCK01,Southern Quintana Roo,2021,0.23,0.27,1
MXXCK01,Southern Quintana Roo,2021,0.12,0.12,1
MXXCK01,Southern Quintana Roo,2021,0.22,0.155,1
MXXCK01,Southern Quintana Roo,2021,0.26,0.29,1
MXXCK01,Southern Quintana Roo,2021,0.11,0.15,1
MXXCK01,Southern Quintana Roo,2023,0.2,0.3,1
MXXCK01,Southern Quintana Roo,2023,0.16,0.16,1
MXXCK01,Southern Quintana Roo,2023,0.13,0.13,1
MXXCK01,Southern Quintana Roo,2023,0.27,0.09,1
MXXCK01,Southern Quintana Roo,2023,0.19,0.16,1
MXXCK01,Southern Quintana Roo,2023,0.19,0.05,1
MXXCK02,Southern Quintana Roo,2021,0.17,0.095,1
MXXCK02,Southern Quintana Roo,2021,0.08,0.11,1
MXXCK02,Southern Quintana Roo,2021,0.15,0.06,1
MXXCK02,Southern Quintana Roo,2021,0.27,0.06,1
MXXCK02,Southern Quintana Roo,2021,0.21,0.14,1
MXXCK02,Southern Quintana Roo,2021,0.1,0.01,1
MXXCK02,Southern Quintana Roo,2023,0.27,0.14,1
MXXCK02,Southern Quintana Roo,2023,0.16,0.17,1
MXXCK02,Southern Quintana Roo,2023,0.17,0.09,1
MXXCK02,Southern Quintana Roo,2023,0.19,0.06,1
MXXCK02,Southern Quintana Roo,2023,0.2,0.09,1
MXXCK02,Southern Quintana Roo,2023,0.08,0.26,1
1062SFR,Turneffe,2021,0.09,0,1
1062SFR,Turneffe,2021,0.12,0,1
1062SFR,Turneffe,2021,0.07,0.02,1
1062SFR,Turneffe,2021,0.06,0,1
1062SFR,Turneffe,2021,0.1,0,1
1062SFR,Turneffe,2021,0.12,0.01,1
1206-DFR,Turneffe,2021,0.07,0.185,1
1206-DFR,Turneffe,2021,0.22,0.33,1
1206-DFR,Turneffe,2021,0.1,0.21,1
1206-DFR,Turneffe,2021,0.03,0.28,1
1206-DFR,Turneffe,2021,0.15,0.42,1
1206-DFR,Turneffe,2021,0.24,0.23,1
1206-SFR,Turneffe,2021,0.09,0.12,1
1206-SFR,Turneffe,2021,0.13,0.16,1
1206-SFR,Turneffe,2021,0.06,0.065,1
1206-SFR,Turneffe,2021,0.14,0.17,1
1206-SFR,Turneffe,2021,0.33,0,1
1206-SFR,Turneffe,2021,0.26,0.18,1
1062DFR,Turneffe,2021,0.11,0.07,1
1062DFR,Turneffe,2021,0.08,0.03,1
1062DFR,Turneffe,2021,0.09,0.01,1
1062DFR,Turneffe,2021,0.12,0.04,1
1062DFR,Turneffe,2021,0.1,0.05,1
1062DFR,Turneffe,2021,0.15,0.01,1
CBSFR,Turneffe,2021,0.29,0.03,1
CBSFR,Turneffe,2021,0.11,0.09,1
CBSFR,Turneffe,2021,0.16,0.04,1
CBSFR,Turneffe,2021,0.17,0.08,1
CBSFR,Turneffe,2021,0.14,0.045,1
CBSFR,Turneffe,2021,0.25,0.07,1
CZ2_DFR,Turneffe,2021,0.07,0.28,1
CZ2_DFR,Turneffe,2021,0.08,0.2,1
CZ2_DFR,Turneffe,2021,0.11,0.37,1
CZ2_DFR,Turneffe,2021,0.12,0.19,1
CZ2_DFR,Turneffe,2021,0.1,0.12,1
CZ2_DFR,Turneffe,2021,0.05,0.255,1
MP_DFR,Turneffe,2021,0.08,0.195,1
MP_DFR,Turneffe,2021,0.14,0.25,1
MP_DFR,Turneffe,2021,0.17,0.25,1
MP_DFR,Turneffe,2021,0.11,0.265,1
MP_DFR,Turneffe,2021,0.12,0.22,1
MP_DFR,Turneffe,2021,0.11,0.35,1
MP_SFR,Turneffe,2021,0.27,0.22,1
MP_SFR,Turneffe,2021,0.32,0.26,1
MP_SFR,Turneffe,2021,0.18,0.195,1
MP_SFR,Turneffe,2021,0.2,0.18,1
MP_SFR,Turneffe,2021,0.16,0.19,1
MP_SFR,Turneffe,2021,0.15,0.215,1
SP_DFR,Turneffe,2021,0.24,0.39,1
SP_DFR,Turneffe,2021,0.14,0.33,1
SP_DFR,Turneffe,2021,0.18,0.39,1
SP_DFR,Turneffe,2021,0.2,0.28,1
SP_DFR,Turneffe,2021,0.29,0.25,1
SP_DFR,Turneffe,2021,0.17,0.36,1
WP4_BR,Turneffe,2021,0.13,0.01,1
WP4_BR,Turneffe,2021,0.32,0,1
WP4_BR,Turneffe,2021,0.16,0.03,1
WP4_BR,Turneffe,2021,0.06,0,1
WP4_BR,Turneffe,2021,0.19,0.04,1
WP4_BR,Turneffe,2021,0.06,0.04,1
WP4_DFR,Turneffe,2021,0.14,0.16,1
WP4_DFR,Turneffe,2021,0.09,0.2,1
WP4_DFR,Turneffe,2021,0,0.01,1
WP4_DFR,Turneffe,2021,0.2,0.08,1
WP4_DFR,Turneffe,2021,0.12,0.18,1
WP4_DFR,Turneffe,2021,0.06,0.06,1
WP4_SFR,Turneffe,2021,0.15,0,1
WP4_SFR,Turneffe,2021,0.22,0.01,1
WP4_SFR,Turneffe,2021,0.21,0.01,1
WP4_SFR,Turneffe,2021,0.17,0.04,1
WP4_SFR,Turneffe,2021,0.21,0.03,1
WP4_SFR,Turneffe,2021,0.1,0.04,1
WP5_DFR,Turneffe,2021,0.18,0.22,1
WP5_DFR,Turneffe,2021,0.1,0.27,1
WP5_DFR,Turneffe,2021,0.19,0.14,1
WP5_DFR,Turneffe,2021,0.16,0.04,1
WP5_DFR,Turneffe,2021,0.19,0.21,1
WP5_DFR,Turneffe,2021,0.21,0.31,1
WP5_SFR,Turneffe,2021,0.17,0.03,1
WP5_SFR,Turneffe,2021,0.04,0.03,1
WP5_SFR,Turneffe,2021,0.1,0.08,1
WP5_SFR,Turneffe,2021,0.04,0.03,1
WP5_SFR,Turneffe,2021,0.11,0.05,1
WP5_SFR,Turneffe,2021,0.07,0.03,1
1062SFR,Turneffe,2023,0.11,0,1
1062SFR,Turneffe,2023,0.08,0,1
1062SFR,Turneffe,2023,0.11,0,1
1062SFR,Turneffe,2023,0.01,0,1
1062SFR,Turneffe,2023,0,0,1
1062SFR,Turneffe,2023,0.1,0,1
1206-DFR,Turneffe,2023,0.13,0.24,1
1206-DFR,Turneffe,2023,0.17,0.115,1
1206-DFR,Turneffe,2023,0.23,0.18,1
1206-DFR,Turneffe,2023,0.11,0.12,1
1206-DFR,Turneffe,2023,0.06,0.09,1
1206-DFR,Turneffe,2023,0.13,0.27,1
1206-SFR,Turneffe,2023,0.2,0.16,1
1206-SFR,Turneffe,2023,0.16,0.18,1
1206-SFR,Turneffe,2023,0.08,0.1,1
1206-SFR,Turneffe,2023,0.21,0.18,1
1206-SFR,Turneffe,2023,0.33,0.09,1
1206-SFR,Turneffe,2023,0.17,0.08,1
1062DFR,Turneffe,2023,0.03,0.01,1
1062DFR,Turneffe,2023,0.15,0.09,1
1062DFR,Turneffe,2023,0.13,0.02,1
1062DFR,Turneffe,2023,0.02,0.04,1
1062DFR,Turneffe,2023,0.21,0,1
1062DFR,Turneffe,2023,0.21,0.07,1
CBSFR,Turneffe,2023,0.18,0.02,1
CBSFR,Turneffe,2023,0.1,0.08,1
CBSFR,Turneffe,2023,0.4,0.02,1
CBSFR,Turneffe,2023,0.22,0.01,1
CBSFR,Turneffe,2023,0.19,0.07,1
CBSFR,Turneffe,2023,0.14,0.05,1
CZ2_DFR,Turneffe,2023,0.08,0.1,1
CZ2_DFR,Turneffe,2023,0.09,0.1,1
CZ2_DFR,Turneffe,2023,0.11,0.2,1
CZ2_DFR,Turneffe,2023,0.03,0.04,1
